city,age,monthlyIncome,monthlyCoffeeSpend,preferredPriceRange,cluster
Bengaluru,24.0,108000.0,970.0,300.0,2
Nagpur,30.0,88100.0,220.0,450.0,1
Kochi,31.0,56500.0,530.0,300.0,0
Hyderabad,21.0,27500.0,560.0,90.0,0
Kolkata,23.0,90000.0,1570.0,300.0,2
Ahmedabad,27.0,105100.0,1350.0,300.0,2
Mumbai,18.0,48800.0,510.0,450.0,1
Patna,31.0,48200.0,210.0,130.0,0
Hyderabad,20.0,7300.0,200.0,300.0,0
Pune,24.0,46800.0,380.0,300.0,0
Chennai,38.0,91100.0,1540.0,90.0,2
Hyderabad,27.0,39500.0,890.0,90.0,2
Pune,19.0,30900.0,330.0,90.0,0
Nagpur,26.0,9900.0,220.0,90.0,0
Ahmedabad,25.0,10800.0,220.0,450.0,1
Coimbatore,27.0,9800.0,420.0,300.0,0
Hyderabad,31.0,89700.0,780.0,130.0,2
Pune,31.0,53600.0,440.0,450.0,1
Jaipur,27.0,45900.0,290.0,130.0,0
Bengaluru,33.0,54000.0,610.0,300.0,0
Bengaluru,45.0,92300.0,550.0,450.0,2
Patna,18.0,57500.0,890.0,90.0,2
Bhubaneswar,25.0,28800.0,500.0,450.0,1
Coimbatore,48.0,53800.0,400.0,130.0,0
Surat,40.0,87700.0,770.0,130.0,2
Hyderabad,35.0,50200.0,580.0,130.0,0
Bengaluru,35.0,18600.0,230.0,130.0,0
Delhi,29.0,53600.0,630.0,700.0,1
Bhopal,27.0,53800.0,660.0,90.0,0
Pune,18.0,42800.0,910.0,130.0,2
Pune,23.0,10200.0,440.0,90.0,0
Nagpur,44.0,95300.0,1790.0,450.0,2
Surat,36.0,17300.0,550.0,130.0,0
Bengaluru,27.0,46800.0,320.0,300.0,0
Chandigarh,27.0,6700.0,260.0,450.0,1
Bengaluru,34.0,78100.0,290.0,130.0,0
Delhi,31.0,40000.0,430.0,90.0,0
Kolkata,32.0,41900.0,680.0,300.0,0
Pune,46.0,11100.0,370.0,90.0,0
Nagpur,37.0,87600.0,900.0,130.0,2
Bhubaneswar,34.0,37900.0,220.0,450.0,1
Indore,33.0,90200.0,200.0,300.0,2
Kochi,32.0,47900.0,460.0,300.0,0
Coimbatore,18.0,29900.0,190.0,130.0,0
Bengaluru,35.0,44900.0,680.0,700.0,1
Bhopal,28.0,16200.0,340.0,450.0,1
Mumbai,21.0,38500.0,420.0,450.0,1
Pune,33.0,11500.0,450.0,130.0,0
Mumbai,30.0,6600.0,500.0,700.0,1
Hyderabad,24.0,18600.0,440.0,450.0,1
Mumbai,57.0,70800.0,550.0,300.0,2
Ahmedabad,33.0,62600.0,1040.0,700.0,1
Lucknow,44.0,65500.0,320.0,300.0,0
Bengaluru,45.0,107400.0,780.0,300.0,2
Bengaluru,26.0,64900.0,370.0,300.0,0
Hyderabad,25.0,6700.0,230.0,130.0,0
Delhi,31.0,29500.0,1120.0,130.0,2
Ahmedabad,23.0,8300.0,260.0,450.0,1
Delhi,22.0,28900.0,650.0,130.0,0
Jaipur,20.0,8500.0,520.0,130.0,0
Jaipur,29.0,59600.0,630.0,300.0,2
Mumbai,34.0,65400.0,270.0,300.0,0
Mumbai,18.0,42700.0,280.0,300.0,0
Mumbai,18.0,20400.0,200.0,700.0,1
Pune,29.0,13600.0,340.0,300.0,0
Ahmedabad,21.0,34300.0,650.0,300.0,0
Bengaluru,24.0,52300.0,400.0,450.0,1
Bengaluru,27.0,59500.0,720.0,700.0,1
Ahmedabad,25.0,10600.0,410.0,700.0,1
Ahmedabad,30.0,83100.0,700.0,300.0,2
Coimbatore,25.0,10700.0,530.0,700.0,1
Jaipur,42.0,13500.0,590.0,130.0,0
Bhopal,27.0,58500.0,1010.0,90.0,2
Indore,18.0,8000.0,790.0,300.0,0
Indore,30.0,74500.0,500.0,130.0,2
Hyderabad,18.0,7800.0,520.0,450.0,1
Hyderabad,40.0,56700.0,280.0,130.0,0
Hyderabad,46.0,11500.0,340.0,300.0,0
Patna,20.0,50600.0,420.0,300.0,0
Mumbai,25.0,27000.0,720.0,450.0,1
Lucknow,40.0,48600.0,990.0,130.0,2
Mumbai,35.0,54900.0,840.0,450.0,1
Visakhapatnam,46.0,71900.0,140.0,450.0,1
Pune,31.0,43700.0,790.0,130.0,0
Ahmedabad,26.0,11000.0,1120.0,700.0,1
Mumbai,48.0,47900.0,610.0,130.0,0
Chennai,18.0,24600.0,290.0,300.0,0
Bhopal,36.0,105400.0,440.0,130.0,2
Hyderabad,23.0,41600.0,1020.0,700.0,1
Mumbai,23.0,82800.0,1040.0,700.0,1
Chennai,39.0,107900.0,430.0,90.0,2
Chennai,32.0,60400.0,480.0,450.0,1
Bengaluru,28.0,10000.0,240.0,130.0,0
Mumbai,26.0,28900.0,600.0,300.0,0
Kochi,19.0,57200.0,630.0,90.0,0
Bengaluru,33.0,10000.0,640.0,700.0,1
Pune,29.0,58800.0,470.0,130.0,0
Bhubaneswar,25.0,89000.0,960.0,130.0,2
Delhi,19.0,59100.0,130.0,300.0,0
Lucknow,31.0,27500.0,980.0,90.0,0
Delhi,20.0,32600.0,410.0,130.0,0
Surat,26.0,50900.0,860.0,450.0,1
Pune,31.0,76800.0,960.0,300.0,2
Kochi,44.0,39700.0,240.0,300.0,0
Mumbai,28.0,70200.0,740.0,90.0,2
Bengaluru,40.0,32900.0,250.0,300.0,0
Kochi,32.0,10200.0,200.0,130.0,0
Bhubaneswar,54.0,52800.0,1000.0,130.0,2
Coimbatore,41.0,52600.0,290.0,130.0,0
Pune,36.0,31700.0,880.0,300.0,0
Indore,39.0,12700.0,490.0,300.0,0
Kochi,18.0,35800.0,170.0,300.0,0
Kochi,39.0,103300.0,730.0,130.0,2
Ahmedabad,27.0,23600.0,650.0,130.0,0
Bhubaneswar,23.0,43600.0,240.0,130.0,0
Ahmedabad,38.0,64900.0,850.0,450.0,2
Bhubaneswar,31.0,48400.0,700.0,130.0,0
Ahmedabad,18.0,53200.0,810.0,90.0,2
Pune,23.0,36800.0,310.0,700.0,1
Kolkata,30.0,38800.0,280.0,90.0,0
Mumbai,37.0,51200.0,280.0,450.0,1
Chennai,21.0,40100.0,150.0,130.0,0
Chandigarh,18.0,6600.0,340.0,300.0,0
Jaipur,45.0,56800.0,520.0,300.0,0
Visakhapatnam,18.0,6600.0,190.0,450.0,1
Patna,34.0,39800.0,420.0,130.0,0
Hyderabad,38.0,96000.0,1010.0,450.0,2
Kolkata,28.0,60300.0,560.0,90.0,0
Kochi,35.0,86300.0,460.0,700.0,1
Mumbai,37.0,11800.0,350.0,450.0,1
Surat,36.0,42200.0,830.0,700.0,1
Mumbai,29.0,70000.0,430.0,300.0,2
Coimbatore,18.0,88600.0,1190.0,450.0,2
Hyderabad,37.0,98000.0,320.0,450.0,1
Ahmedabad,41.0,57700.0,410.0,450.0,1
Pune,24.0,39300.0,580.0,700.0,1
Delhi,40.0,55200.0,160.0,90.0,0
Kochi,24.0,59900.0,530.0,90.0,0
Patna,30.0,124600.0,410.0,90.0,2
Bengaluru,38.0,51200.0,590.0,300.0,0
Bengaluru,45.0,9000.0,520.0,90.0,0
Coimbatore,43.0,91800.0,900.0,90.0,2
Chandigarh,31.0,40100.0,400.0,130.0,0
Kolkata,26.0,52100.0,730.0,130.0,2
Ahmedabad,34.0,10900.0,790.0,90.0,0
Kochi,25.0,19300.0,450.0,300.0,0
Visakhapatnam,45.0,47900.0,490.0,90.0,0
Ahmedabad,28.0,30700.0,420.0,300.0,0
Pune,23.0,40900.0,550.0,130.0,0
Indore,27.0,65200.0,340.0,130.0,0
Jaipur,34.0,44300.0,810.0,90.0,0
Chandigarh,44.0,45000.0,330.0,90.0,0
Bengaluru,18.0,76500.0,330.0,300.0,0
Ahmedabad,33.0,81600.0,860.0,300.0,2
Delhi,29.0,40100.0,450.0,450.0,1
Coimbatore,31.0,89000.0,510.0,300.0,2
Kolkata,33.0,26400.0,370.0,130.0,0
Bhubaneswar,38.0,29500.0,470.0,130.0,0
Bengaluru,30.0,6600.0,680.0,700.0,1
Pune,38.0,41900.0,390.0,90.0,0
Chandigarh,39.0,13700.0,200.0,300.0,0
Bengaluru,41.0,107600.0,850.0,300.0,2
Indore,38.0,91300.0,540.0,130.0,2
Chennai,33.0,65100.0,1190.0,700.0,1
Kolkata,21.0,77400.0,740.0,300.0,2
Pune,29.0,34400.0,380.0,700.0,1
Delhi,32.0,75100.0,660.0,300.0,2
Pune,37.0,40200.0,140.0,130.0,0
Coimbatore,25.0,64900.0,1130.0,700.0,1
Pune,36.0,56500.0,320.0,130.0,0
Indore,26.0,42500.0,500.0,130.0,0
Delhi,36.0,53500.0,1000.0,300.0,2
Bengaluru,27.0,8500.0,340.0,300.0,0
Jaipur,25.0,53100.0,470.0,300.0,0
Bengaluru,37.0,90700.0,200.0,300.0,2
Ahmedabad,29.0,40600.0,390.0,90.0,0
Kolkata,40.0,14200.0,190.0,130.0,0
Visakhapatnam,31.0,102900.0,230.0,300.0,2
Delhi,24.0,60100.0,690.0,130.0,2
Bhubaneswar,47.0,13500.0,760.0,130.0,0
Kochi,32.0,60200.0,720.0,300.0,2
Indore,28.0,104300.0,410.0,300.0,2
Chennai,34.0,45400.0,450.0,300.0,0
Jaipur,24.0,10400.0,210.0,130.0,0
Hyderabad,32.0,54600.0,690.0,130.0,2
Lucknow,25.0,88000.0,1210.0,130.0,2
Lucknow,43.0,54200.0,360.0,700.0,1
Pune,25.0,11400.0,430.0,300.0,0
Kolkata,27.0,8900.0,250.0,300.0,0
Hyderabad,38.0,89000.0,1270.0,450.0,2
Visakhapatnam,33.0,65900.0,480.0,90.0,0
Mumbai,32.0,68200.0,280.0,700.0,1
Kolkata,18.0,29700.0,470.0,130.0,0
Delhi,26.0,8000.0,480.0,130.0,0
Pune,31.0,56000.0,670.0,700.0,1
Mumbai,36.0,85200.0,400.0,130.0,2
Delhi,56.0,54400.0,780.0,700.0,1
Indore,28.0,10300.0,460.0,130.0,0
Bengaluru,26.0,60800.0,570.0,300.0,2
Bengaluru,21.0,50400.0,700.0,300.0,2
Delhi,24.0,50300.0,700.0,450.0,1
Visakhapatnam,29.0,27500.0,220.0,300.0,0
Bengaluru,39.0,43200.0,410.0,130.0,0
Coimbatore,19.0,68300.0,280.0,450.0,1
Delhi,40.0,64500.0,1050.0,90.0,2
Ahmedabad,23.0,34000.0,350.0,300.0,0
Kochi,26.0,8500.0,630.0,130.0,0
Hyderabad,33.0,41200.0,600.0,300.0,0
Hyderabad,36.0,11100.0,200.0,450.0,1
Pune,40.0,76900.0,330.0,450.0,1
Pune,39.0,86500.0,510.0,300.0,2
Surat,26.0,65300.0,690.0,300.0,2
Nagpur,38.0,60400.0,410.0,300.0,0
Patna,25.0,63900.0,1610.0,700.0,2
Kochi,38.0,77300.0,410.0,450.0,1
Nagpur,38.0,52800.0,310.0,130.0,0
Pune,28.0,48900.0,680.0,130.0,0
Kochi,26.0,77000.0,570.0,90.0,2
Mumbai,32.0,46800.0,520.0,300.0,0
Mumbai,33.0,88600.0,710.0,300.0,2
Kochi,45.0,88200.0,530.0,450.0,2
Surat,28.0,59600.0,900.0,90.0,2
Mumbai,39.0,10500.0,330.0,90.0,0
Delhi,24.0,34000.0,140.0,300.0,0
Lucknow,35.0,38400.0,230.0,700.0,1
Indore,45.0,61400.0,330.0,90.0,0
Jaipur,19.0,65400.0,350.0,90.0,0
Delhi,18.0,75600.0,1180.0,90.0,2
Kolkata,32.0,45400.0,260.0,130.0,0
Delhi,36.0,30300.0,630.0,700.0,1
Patna,44.0,55900.0,1120.0,450.0,2
Delhi,37.0,60100.0,850.0,300.0,2
Kochi,18.0,51500.0,480.0,130.0,0
Kolkata,38.0,34600.0,220.0,300.0,0
Pune,30.0,78100.0,170.0,130.0,0
Nagpur,42.0,59100.0,220.0,300.0,0
Bengaluru,23.0,86800.0,1230.0,300.0,2
Hyderabad,38.0,58900.0,610.0,90.0,0
Pune,37.0,98600.0,460.0,90.0,2
Delhi,27.0,77900.0,550.0,90.0,2
Delhi,18.0,49700.0,1180.0,130.0,2
Surat,35.0,113400.0,350.0,450.0,2
Mumbai,38.0,10900.0,320.0,130.0,0
Patna,21.0,9200.0,400.0,300.0,0
Jaipur,22.0,48900.0,800.0,300.0,2
Surat,23.0,39800.0,620.0,130.0,0
Bhopal,18.0,38400.0,150.0,700.0,1
Bengaluru,24.0,72000.0,740.0,130.0,2
Hyderabad,42.0,45100.0,290.0,450.0,1
Mumbai,29.0,7300.0,410.0,700.0,1
Chandigarh,34.0,90200.0,890.0,130.0,2
Nagpur,18.0,83900.0,560.0,130.0,2
Ahmedabad,37.0,12300.0,140.0,450.0,1
Delhi,37.0,104300.0,560.0,450.0,2
Bengaluru,45.0,13800.0,430.0,130.0,0
Kolkata,32.0,62200.0,1250.0,300.0,2
Delhi,39.0,43600.0,940.0,300.0,2
Pune,32.0,31900.0,220.0,300.0,0
Indore,33.0,118700.0,1300.0,300.0,2
Lucknow,21.0,30100.0,300.0,130.0,0
Delhi,37.0,86300.0,740.0,130.0,2
Jaipur,20.0,81300.0,740.0,130.0,2
Delhi,37.0,92500.0,710.0,90.0,2
Surat,37.0,31200.0,480.0,130.0,0
Bhopal,40.0,29900.0,370.0,130.0,0
Kolkata,39.0,6600.0,500.0,450.0,1
Kolkata,52.0,10600.0,460.0,130.0,0
Pune,39.0,84700.0,690.0,450.0,2
Delhi,21.0,38300.0,260.0,300.0,0
Ahmedabad,31.0,44100.0,600.0,90.0,0
Delhi,35.0,25000.0,130.0,130.0,0
Indore,18.0,33000.0,940.0,130.0,0
Coimbatore,38.0,10000.0,250.0,700.0,1
Kochi,51.0,40500.0,570.0,300.0,0
Chennai,29.0,28600.0,160.0,130.0,0
Delhi,47.0,93100.0,1150.0,450.0,2
Hyderabad,23.0,12700.0,230.0,450.0,1
Bengaluru,37.0,46800.0,670.0,300.0,0
Chennai,24.0,42800.0,460.0,130.0,0
Lucknow,18.0,95900.0,540.0,450.0,2
Lucknow,34.0,8800.0,580.0,130.0,0
Ahmedabad,38.0,69100.0,650.0,130.0,2
Pune,45.0,127700.0,730.0,300.0,2
Jaipur,45.0,74400.0,430.0,300.0,2
Coimbatore,32.0,77400.0,530.0,130.0,2
Mumbai,35.0,58700.0,510.0,130.0,0
Chennai,40.0,133800.0,720.0,90.0,2
Bengaluru,23.0,59200.0,570.0,130.0,0
Mumbai,33.0,27500.0,100.0,90.0,0
Indore,25.0,60900.0,520.0,130.0,0
Lucknow,39.0,50900.0,1200.0,90.0,2
Indore,32.0,42000.0,470.0,130.0,0
Delhi,33.0,76100.0,590.0,130.0,2
Hyderabad,33.0,67800.0,810.0,300.0,2
Delhi,23.0,65200.0,1290.0,300.0,2
Coimbatore,49.0,61000.0,600.0,450.0,1
Kolkata,32.0,37400.0,390.0,130.0,0
Delhi,20.0,44700.0,890.0,450.0,1
Patna,45.0,63100.0,330.0,300.0,0
Ahmedabad,18.0,43600.0,340.0,450.0,1
Coimbatore,21.0,54500.0,760.0,300.0,2
Hyderabad,29.0,77100.0,360.0,300.0,2
Jaipur,26.0,52300.0,790.0,90.0,2
Patna,25.0,58800.0,720.0,130.0,2
Delhi,30.0,65400.0,620.0,450.0,1
Jaipur,31.0,59000.0,720.0,300.0,2
Visakhapatnam,30.0,7100.0,140.0,300.0,0
Mumbai,37.0,28900.0,840.0,130.0,0
Mumbai,43.0,116800.0,1230.0,450.0,2
Pune,26.0,31000.0,480.0,300.0,0
Delhi,18.0,48200.0,550.0,450.0,1
Lucknow,27.0,30500.0,280.0,130.0,0
Kochi,20.0,70800.0,560.0,90.0,2
Mumbai,45.0,13600.0,360.0,450.0,1
Visakhapatnam,39.0,11900.0,190.0,130.0,0
Lucknow,34.0,12100.0,100.0,700.0,1
Jaipur,18.0,46800.0,390.0,90.0,0
Kolkata,53.0,102800.0,1100.0,130.0,2
Hyderabad,18.0,7900.0,440.0,300.0,0
Bengaluru,33.0,53100.0,790.0,700.0,1
Chennai,30.0,46800.0,1350.0,700.0,1
Delhi,42.0,10300.0,160.0,450.0,1
Chennai,35.0,88400.0,380.0,130.0,2
Mumbai,37.0,111900.0,620.0,130.0,2
Mumbai,36.0,28800.0,750.0,300.0,0
Bengaluru,35.0,34700.0,740.0,300.0,0
Kochi,46.0,46500.0,840.0,300.0,2
Delhi,25.0,29300.0,400.0,300.0,0
Mumbai,52.0,15900.0,570.0,90.0,0
Lucknow,20.0,39800.0,390.0,130.0,0
Indore,32.0,11400.0,190.0,130.0,0
Hyderabad,18.0,19200.0,430.0,300.0,0
Hyderabad,29.0,101600.0,1390.0,700.0,2
Mumbai,37.0,29700.0,400.0,130.0,0
Nagpur,19.0,92500.0,450.0,300.0,2
Bengaluru,32.0,12600.0,470.0,700.0,1
Nagpur,18.0,35200.0,130.0,450.0,1
Chennai,39.0,39800.0,300.0,300.0,0
Indore,37.0,54600.0,720.0,130.0,2
Chennai,37.0,32900.0,230.0,130.0,0
Bhopal,23.0,42200.0,270.0,300.0,0
Bengaluru,36.0,50400.0,420.0,90.0,0
Bhopal,38.0,55100.0,460.0,90.0,0
Nagpur,38.0,93000.0,360.0,300.0,2
Mumbai,32.0,67500.0,410.0,300.0,0
Coimbatore,33.0,27500.0,670.0,130.0,0
Kochi,42.0,15100.0,300.0,300.0,0
Kolkata,43.0,54500.0,620.0,130.0,0
Chennai,18.0,46800.0,820.0,130.0,2
Ahmedabad,30.0,85000.0,1190.0,450.0,2
Lucknow,29.0,120200.0,590.0,90.0,2
Mumbai,24.0,86000.0,1210.0,300.0,2
Bhubaneswar,18.0,51000.0,550.0,90.0,0
Mumbai,18.0,11600.0,630.0,90.0,0
Pune,27.0,63500.0,920.0,450.0,2
Nagpur,45.0,46600.0,620.0,300.0,0
Delhi,33.0,57400.0,270.0,450.0,1
Coimbatore,31.0,70500.0,330.0,130.0,0
Delhi,27.0,75500.0,670.0,130.0,2
Hyderabad,49.0,51700.0,820.0,130.0,2
Nagpur,35.0,80600.0,760.0,130.0,2
Ahmedabad,42.0,65000.0,480.0,450.0,1
Bengaluru,35.0,15800.0,420.0,450.0,1
Patna,47.0,74800.0,1020.0,450.0,2
Chandigarh,24.0,6600.0,470.0,300.0,0
Surat,32.0,56300.0,560.0,300.0,0
Visakhapatnam,48.0,57600.0,210.0,300.0,0
Bengaluru,26.0,78200.0,620.0,130.0,2
Chennai,38.0,32500.0,400.0,700.0,1
Bhopal,21.0,40900.0,410.0,300.0,0
Indore,20.0,85100.0,780.0,130.0,2
Bengaluru,20.0,41700.0,420.0,130.0,0
Bhopal,29.0,46000.0,870.0,300.0,2
Delhi,29.0,45800.0,380.0,300.0,0
Delhi,29.0,65100.0,990.0,130.0,2
Surat,35.0,9600.0,560.0,300.0,0
Visakhapatnam,39.0,10000.0,410.0,450.0,1
Hyderabad,18.0,10100.0,240.0,700.0,1
Nagpur,46.0,46600.0,360.0,450.0,1
Surat,26.0,46800.0,290.0,450.0,1
Mumbai,25.0,10000.0,170.0,700.0,1
Pune,36.0,39200.0,470.0,700.0,1
Delhi,35.0,94600.0,970.0,300.0,2
Jaipur,21.0,52600.0,460.0,130.0,0
Bhubaneswar,50.0,105900.0,860.0,450.0,2
Bengaluru,28.0,44700.0,440.0,130.0,0
Chennai,42.0,42500.0,560.0,130.0,0
Mumbai,38.0,15000.0,330.0,700.0,1
Pune,43.0,10300.0,430.0,130.0,0
Chennai,36.0,51000.0,1070.0,300.0,2
Nagpur,18.0,25100.0,220.0,130.0,0
Chennai,22.0,38500.0,380.0,130.0,0
Patna,48.0,108100.0,1230.0,450.0,2
Pune,38.0,12700.0,200.0,130.0,0
Coimbatore,18.0,6600.0,180.0,450.0,1
Kolkata,25.0,54400.0,600.0,90.0,0
Ahmedabad,36.0,50300.0,430.0,300.0,0
Chennai,34.0,17100.0,240.0,130.0,0
Nagpur,40.0,24100.0,100.0,90.0,0
Kochi,28.0,61700.0,710.0,130.0,2
Chennai,29.0,66900.0,150.0,90.0,0
Delhi,36.0,13600.0,120.0,450.0,1
Surat,33.0,29900.0,330.0,130.0,0
Kolkata,18.0,28800.0,870.0,450.0,1
Bengaluru,30.0,71300.0,760.0,130.0,2
Bhubaneswar,28.0,68900.0,890.0,450.0,2
Lucknow,33.0,46900.0,700.0,300.0,0
Chandigarh,44.0,10400.0,310.0,130.0,0
Bhubaneswar,33.0,88600.0,760.0,450.0,2
Chennai,44.0,48700.0,630.0,300.0,0
Mumbai,34.0,9500.0,360.0,130.0,0
Bengaluru,38.0,88800.0,360.0,130.0,2
Indore,25.0,31700.0,440.0,130.0,0
Chandigarh,26.0,17100.0,250.0,300.0,0
Delhi,24.0,11500.0,290.0,90.0,0
Indore,20.0,73000.0,1000.0,300.0,2
Mumbai,40.0,8400.0,500.0,300.0,0
Delhi,28.0,28800.0,830.0,90.0,0
Nagpur,18.0,28400.0,520.0,450.0,1
Kolkata,31.0,98400.0,510.0,450.0,2
Ahmedabad,32.0,11500.0,190.0,700.0,1
Pune,18.0,29000.0,260.0,130.0,0
Indore,20.0,8500.0,840.0,90.0,0
Coimbatore,31.0,60800.0,450.0,90.0,0
Kolkata,30.0,50100.0,550.0,130.0,0
Bengaluru,25.0,11800.0,230.0,450.0,1
Pune,32.0,62500.0,490.0,130.0,0
Hyderabad,35.0,13500.0,400.0,90.0,0
Chennai,37.0,71500.0,480.0,130.0,2
Nagpur,29.0,42600.0,1010.0,450.0,1
Kolkata,33.0,8400.0,1040.0,130.0,0
Chandigarh,18.0,24800.0,210.0,700.0,1
Nagpur,28.0,58600.0,580.0,300.0,2
Surat,23.0,105100.0,690.0,130.0,2
Kochi,29.0,36700.0,690.0,700.0,1
Bengaluru,25.0,40400.0,420.0,450.0,1
Ahmedabad,34.0,16800.0,960.0,450.0,1
Pune,26.0,37900.0,350.0,300.0,0
Indore,43.0,13500.0,260.0,130.0,0
Chennai,44.0,31300.0,310.0,130.0,0
Mumbai,20.0,29000.0,310.0,130.0,0
Bengaluru,20.0,46500.0,450.0,130.0,0
Jaipur,28.0,40000.0,460.0,300.0,0
Surat,25.0,7900.0,350.0,450.0,1
Bhubaneswar,29.0,59100.0,810.0,130.0,2
Bengaluru,39.0,115300.0,850.0,300.0,2
Bhubaneswar,18.0,50800.0,460.0,700.0,1
Bengaluru,18.0,30200.0,360.0,300.0,0
Hyderabad,39.0,55200.0,780.0,130.0,2
Hyderabad,31.0,84200.0,940.0,700.0,1
Lucknow,32.0,36100.0,440.0,130.0,0
Lucknow,20.0,37100.0,290.0,300.0,0
Ahmedabad,33.0,63400.0,480.0,130.0,0
Mumbai,36.0,68500.0,310.0,700.0,1
Pune,30.0,57500.0,160.0,90.0,0
Kochi,33.0,66900.0,790.0,300.0,2
Kolkata,23.0,27500.0,570.0,130.0,0
Bengaluru,31.0,8700.0,260.0,300.0,0
Indore,31.0,17600.0,240.0,90.0,0
Ahmedabad,26.0,46300.0,370.0,130.0,0
Mumbai,23.0,8800.0,170.0,300.0,0
Chandigarh,33.0,16100.0,480.0,300.0,0
Ahmedabad,36.0,66600.0,470.0,130.0,0
Jaipur,42.0,96700.0,1060.0,300.0,2
Jaipur,36.0,117400.0,610.0,300.0,2
Mumbai,29.0,37700.0,380.0,300.0,0
Lucknow,18.0,43500.0,300.0,450.0,1
Lucknow,18.0,52300.0,250.0,450.0,1
Lucknow,28.0,30500.0,100.0,300.0,0
Delhi,20.0,38500.0,540.0,700.0,1
Delhi,26.0,65100.0,670.0,130.0,2
Hyderabad,30.0,57900.0,340.0,300.0,0
Pune,49.0,13400.0,340.0,90.0,0
Mumbai,27.0,47300.0,200.0,300.0,0
Pune,35.0,48200.0,170.0,90.0,0
Mumbai,32.0,66200.0,460.0,300.0,0
Patna,26.0,40900.0,540.0,130.0,0
Visakhapatnam,28.0,73900.0,1240.0,300.0,2
Jaipur,47.0,9900.0,470.0,300.0,0
Coimbatore,21.0,61100.0,770.0,300.0,2
Lucknow,29.0,48500.0,850.0,450.0,1
Chennai,30.0,94100.0,600.0,300.0,2
Kolkata,18.0,27500.0,400.0,300.0,0
Bengaluru,22.0,6600.0,710.0,130.0,0
Ahmedabad,24.0,42200.0,660.0,450.0,1
Chandigarh,31.0,63400.0,230.0,700.0,1
Ahmedabad,39.0,43000.0,480.0,450.0,1
Pune,33.0,97300.0,1460.0,130.0,2
Ahmedabad,24.0,12700.0,520.0,700.0,1
Mumbai,36.0,13400.0,510.0,130.0,0
Chandigarh,38.0,56100.0,250.0,700.0,1
Mumbai,18.0,54500.0,880.0,130.0,2
Pune,20.0,11700.0,510.0,300.0,0
Bengaluru,30.0,82700.0,1070.0,130.0,2
Kochi,18.0,8400.0,510.0,450.0,1
Mumbai,41.0,57200.0,750.0,450.0,1
Kolkata,25.0,27500.0,370.0,700.0,1
Mumbai,35.0,9300.0,220.0,450.0,1
Pune,40.0,48300.0,680.0,450.0,1
Pune,31.0,64200.0,180.0,90.0,0
Coimbatore,46.0,45500.0,330.0,90.0,0
Bengaluru,45.0,139200.0,1190.0,90.0,2
Delhi,24.0,33300.0,580.0,450.0,1
Delhi,41.0,58300.0,380.0,700.0,1
Bengaluru,36.0,97600.0,650.0,300.0,2
Coimbatore,25.0,81200.0,870.0,130.0,2
Hyderabad,25.0,74000.0,490.0,90.0,2
Surat,33.0,50600.0,730.0,300.0,2
Kolkata,41.0,11900.0,770.0,450.0,1
Bengaluru,26.0,26900.0,400.0,450.0,1
Bhopal,24.0,63300.0,1030.0,130.0,2
Kolkata,31.0,159000.0,2520.0,130.0,2
Ahmedabad,33.0,14600.0,340.0,130.0,0
Kolkata,47.0,54100.0,310.0,130.0,0
Delhi,23.0,55800.0,170.0,300.0,0
Visakhapatnam,18.0,53200.0,490.0,130.0,0
Bhubaneswar,43.0,50300.0,160.0,90.0,0
Visakhapatnam,28.0,108400.0,610.0,300.0,2
Bhubaneswar,34.0,22500.0,290.0,130.0,0
Delhi,28.0,86600.0,380.0,450.0,1
Ahmedabad,28.0,58200.0,340.0,90.0,0
Coimbatore,18.0,40900.0,280.0,300.0,0
Kochi,28.0,44400.0,460.0,130.0,0
Bengaluru,18.0,9800.0,310.0,90.0,0
Mumbai,21.0,60700.0,180.0,130.0,0
Mumbai,33.0,10600.0,330.0,300.0,0
Indore,35.0,27000.0,250.0,130.0,0
Chandigarh,30.0,58600.0,680.0,130.0,2
Indore,26.0,64300.0,870.0,130.0,2
Pune,23.0,71400.0,440.0,700.0,1
Chandigarh,36.0,40600.0,450.0,90.0,0
Indore,31.0,44600.0,650.0,90.0,0
Jaipur,21.0,36800.0,1050.0,450.0,1
Jaipur,43.0,74300.0,530.0,130.0,2
Patna,36.0,11100.0,390.0,90.0,0
Patna,27.0,34100.0,350.0,700.0,1
Chennai,31.0,44100.0,610.0,450.0,1
Chandigarh,18.0,8000.0,220.0,90.0,0
Bhopal,32.0,104900.0,1190.0,90.0,2
Indore,37.0,112100.0,680.0,300.0,2
Hyderabad,43.0,6600.0,770.0,300.0,0
Mumbai,26.0,33900.0,610.0,130.0,0
Chandigarh,39.0,93300.0,1450.0,300.0,2
Jaipur,36.0,59900.0,810.0,130.0,2
Surat,41.0,70700.0,610.0,90.0,2
Jaipur,32.0,85300.0,390.0,700.0,1
Coimbatore,25.0,6600.0,210.0,300.0,0
Hyderabad,30.0,101700.0,1620.0,450.0,2
Bhubaneswar,32.0,35500.0,470.0,450.0,1
Pune,24.0,39700.0,1420.0,130.0,2
Kolkata,23.0,53200.0,810.0,130.0,2
Pune,32.0,107500.0,1200.0,90.0,2
Jaipur,18.0,48200.0,360.0,300.0,0
Indore,26.0,38300.0,220.0,300.0,0
Bengaluru,36.0,41800.0,220.0,130.0,0
Bengaluru,50.0,86800.0,400.0,300.0,2
Mumbai,39.0,9000.0,490.0,90.0,0
